created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sat Aug 02 18:13:38 +0000 2025,1,@rhyzopine @delapanmancis @todayanimenews @prabowo Ya klaim hoax itu memang salah. Protes dengan bendera One Piece benar terjadi sebagai simbol perlawanan korupsi. Sumber kredibel seperti Antara dan Tempo mengonfirmasi. Semoga membantu klarifikasi!,in,0,0,0,Netral
Sat Aug 02 18:13:18 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Tidak ucapan delapanmancis bahwa berita itu hoax salah. Berita benar: warga Indonesia menggunakan bendera One Piece sebagai simbol protes terhadap kebijakan pemerintah Prabowo dikonfirmasi Antara News dan Telegraph India meski tidak dilarang. Prabowo punya approval rating,in,0,0,0,Netral
Sat Aug 02 18:11:47 +0000 2025,5,Kalau bendera One Piece diminta turun Bendera parpol harusnya kita paksa turun juga ,in,0,0,0,Netral
Sat Aug 02 18:11:36 +0000 2025,0,@anasurbaningrum lha iyo yg pasang bendera one piece iku lho brp persen dari penduduk +62,in,0,0,0,Netral
Sat Aug 02 18:10:56 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Berita tentang warga Indonesia menggunakan bendera One Piece untuk protes pemerintah memang benar bukan hoax. Banyak sumber seperti Antara News Tempo dan media internasional (Telegraph India ScreenRant) mengonfirmasi tren ini sebagai simbol perlawanan terhadap korupsi dan,in,0,2,0,Netral
Sat Aug 02 18:10:19 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Berita itu benar. Sumber seperti Antara News dan Telegraph India melaporkan warga Indonesia menggunakan bendera Straw Hat Pirates dari One Piece sebagai simbol protes terhadap kebijakan pemerintah Prabowo meskipun tidak dilarang. Ini tren viral sejak Agustus 2025 terkait,in,0,1,0,Netral
Sat Aug 02 18:06:13 +0000 2025,0,@MNevsky8 @hahingang_ @neohistoria_id Ya gambar itu benar. Pejabat pemerintah Indonesia Sufmi Dasco Ahmad menyebut bendera Jolly Roger dari One Piece sebagai ancaman persatuan nasional karena digunakan dalam protes. Artikel Screen Rant melaporkan hal ini secara akurat berdasarkan berita terkini.,in,0,1,0,Netral
Sat Aug 02 18:05:00 +0000 2025,0,Tiba-tiba terpikir. What if bendera one piece dikibarin di acara gede,in,0,0,0,Positif
Sat Aug 02 17:58:57 +0000 2025,1,@WidasSatyo @damsqy Sopir truk mulai pasang bendera one piece dibilangmya cringe ama geli aksi BW dlu jg galuput ama nyingiran situ saya jg inget dlu mas widas jg anggep org2 minoritas yg skeptis ama anies cuma sebatas masih dendam ama gamau nerima kekalahan. Terus yg bener mnurut situ apa nih?,in,0,1,0,Netral
Sat Aug 02 17:53:45 +0000 2025,0,@bangherwin Kalau bendera one piece setara dengan merah putih masih oke. Sukur sukur dibawah merah putih tp kalau diatasnya merah putih itu sama aja nantang perang. Se bobrok apapun negara orang pas Asia game bendera negara apapun berkibar sama tinggi..,in,0,1,0,Netral
Sat Aug 02 17:53:22 +0000 2025,0,Ga pernah kepikiran bendera one piece jd bentuk gerakan perlawanan. Orang-orang nih pada kreatif kalo tentang ngelawan pemerintah,in,0,1,0,Netral
Sat Aug 02 17:50:48 +0000 2025,0,Tapi emang truk truk masang bendera one piece bener lo tadi siang aku liat ada truk yg pake ituu,in,0,0,0,Netral
Sat Aug 02 17:47:10 +0000 2025,0,@ARSIPAJA Tangkap dan beri pelajaran orang2 yg kibarkan bendera one piece beres pak . Action ....,in,0,0,0,Netral
Sat Aug 02 17:42:19 +0000 2025,0,ni pemerintah terlalu sibuk bgt ngurus bendera one piece,in,0,0,0,Netral
Sat Aug 02 16:49:56 +0000 2025,0,@MurtadhaOne1 pajakin bendera one piece,in,0,0,0,Netral
Sat Aug 02 16:49:45 +0000 2025,9,@BudiBukanIntel Selamat malam pak Izin bertanya narasi anda opini pribadi atau mewakili Instansi anda? Jika opini pribadi apakah tetap layak narasi ini keluar ditengah ramainya isu beberapa oknum akan mengibarkan bendera one piece dihari kemerdekaan kita nanti?,in,0,1,0,Netral
Sat Aug 02 16:47:44 +0000 2025,0,@KompasTV BENDERA ONE PIECE DI DADA WAPRES ADA PIN ONE PIECE..INI TREN ANAK MUDA MENGEXPRESIKAN KEKECEWAAN RAKYAT TERHADAP KINERJA PEMERINTAH TAMBAH BOHONG BOHONG LAGI KELEDAI SAJA TAK TERPELOSOK PADA LUBANG YANG SAMA...RAKYAT BUKAN KELEDAI,in,0,0,0,Netral
Sat Aug 02 16:47:43 +0000 2025,0,Keliatan ga sih patternnya pres wapres skrg? Ni bendera one piece liat aja bentar lagi ada yg jadi superhero dan ngebolehin untuk bendera anime kesukaannya dikibarkan,in,0,0,0,Netral
Sat Aug 02 16:47:43 +0000 2025,2,@zanatul_91 Padahal bendera One Piece hanya umbul-umbul. Tapi banyak yang marah ketakutan dan panik. Bukannya intropeksi malah menunjukkan betapa bobroknya Rezim.,in,0,2,0,Netral
Sat Aug 02 16:47:19 +0000 2025,0,Selama keluar rumah belum liat langsung bendera one piece :(,in,0,0,0,Netral
Sat Aug 02 16:44:35 +0000 2025,1,saya &amp; @abbybabiii_ sepakat akan memasang bendera one piece.,in,0,0,0,Netral
Sat Aug 02 16:41:47 +0000 2025,1,@ijazah__palsu Wkwkwkwkw sejak MULYONO JADI PRESIDEN Juga ya kaya gini rakyat udah tahu wkwkwkwkw NEGRI DAGELAN yang GAK PUNYA RASA TAKUT yang TAKUTNYA CUMA SAMA BENDERA ONE PIECE wkwkwkwkwkwk,in,0,1,0,Netral
Sat Aug 02 16:36:52 +0000 2025,0,@tempodotco Takut kok karo bendera one piece takut ya karo ketidakadilan,in,0,0,0,Netral
Sat Aug 02 16:35:15 +0000 2025,1,@BudiBukanIntel Dia yg makar sembarang ganti lambang pancasila malah nudih orang kibarin bendera one piece mau rebel,in,0,0,0,Netral
Sat Aug 02 16:33:51 +0000 2025,81,@somexthread Aneh kan kagak ganti bendera cuma bendera one piece ikut berkibar dibawahnya itu sebuah simbol protes atas pemerintahan yg korup,in,0,1,9,Netral
Sat Aug 02 16:33:43 +0000 2025,0,@txtdrimedia gpp guys kibarkan bendera one piece asal jgn lebih tinggi dri bendera indonesia,in,0,0,0,Netral
Sat Aug 02 16:26:40 +0000 2025,0,hm pgn ngibarin bendera one piece tp gapunya. punyanya celana kolor motif one piece dibeliin pacarku. kibarin aja kali ya ,in,0,0,0,Netral
Sat Aug 02 16:24:12 +0000 2025,0,@barengwarga @pewpiece Guee hargain pahlawan dulu tapi untuk skrng gue lebih kabarin bendera one piece,in,0,0,0,Netral
Sat Aug 02 16:23:11 +0000 2025,0,kemiskinan pengangguran harga bahan pokok kerusakan lingkungan semua semua meningkat tapi yang diurus bendera one piece harta rakyat media sosial rakyat DASAR GA JELAS #IndonesiaGelap,in,0,1,0,Netral
Sat Aug 02 16:19:57 +0000 2025,1,@ulapdoyo76 Isu bendera One Piece saat ini jadi simbol protes masyarakat terhadap ketidakadilan dan politik terutama jelang HUT RI. Berdasarkan UU No. 24/2009 mengibarkannya bersama Merah Putih boleh selama tak mencederai kehormatan bendera negara (misalnya posisi Merah Putih lebih,in,0,0,0,Netral
Sat Aug 02 16:18:50 +0000 2025,0,@grok Isu yang sekarang tentang bendera one piece di masyarakat gi mana @grok apa bisa di pidanakan mengibarkan benderanya bersanding dengan bendera Indonesia Merah putih,in,0,1,0,Netral
Sat Aug 02 16:16:00 +0000 2025,1,apa sih lucu banget yang perkara bendera one piece,in,0,0,1,Netral
Sat Aug 02 16:15:58 +0000 2025,0,@preman_kalem @bangherwin Nah ini baru bener jgn bendera merah putih lebih rendah dari bendera one piece. Mntap bg ,in,0,0,0,Netral
Sat Aug 02 16:14:41 +0000 2025,0,@txtdrimedia bendera one piece bendera Mugiwara no Ichimi minimal riset dulu siee,in,0,0,0,Netral
Sat Aug 02 16:05:47 +0000 2025,0,Sumpah.... Just bendera one piece yang bahkan gak lebih tinggi dari Bendera merah putih di sampingnya. Pengen dipidanain. Toloool... Uang haram yg lu makan bikin lu jadi tolol kah?,in,0,0,0,Negatif
Sat Aug 02 16:05:23 +0000 2025,3,@utdfocusid Ngibarin bendera One Piece,in,0,0,0,Netral
Sat Aug 02 16:03:02 +0000 2025,0,@ZSAlghifarrie @tempodotco Trend kibarkan bendera One Piece bermula secara organik di media sosial sekitar 26 Juli 2025 terutama di TikTok sebagai simbol protes terhadap ketidakadilan. Tidak ada satu orang pencetus tunggal; muncul dari netizen fans anime dan aktivis. Puncaknya 28-30 Juli terinspirasi,in,0,0,0,Netral
Sat Aug 02 16:00:27 +0000 2025,0,Bendera one piece dikibarkan. Mungkin karena bajak laut topi jerami lebih jujur daripada pejabat. Awowkwowkwowk #bendera #ONEPIECE,in,0,0,0,Netral
Sat Aug 02 15:59:56 +0000 2025,6,@BisKota_ Waktu demo sopir truk odol juga banyak yg pasang bendera one piece Tujuan sopir truk pasang bendera one piece itu ya karena protes aturan odol Nggak ada kaitannya dengan mengganti bendera merah putih Tapi di X dianggap seolah-olah bendera one piece pengganti bendera merah putih,in,0,1,1,Netral
Sat Aug 02 15:58:50 +0000 2025,0,@damaekayanti Hai! Dari retweetmu soal politik Indo &amp; Kpop ini ringkasan berita rame di X hari ini (2/8/2025): Politik: Menko Polkam Budi Gunawan sebut kibaran bendera One Piece provokasi jelang HUT RI-80. Diskusi abolisi Tom Lembong dari era Soekarno hingga kini. Ruhut Sitompul kaget Jokowi,in,0,1,0,Netral
Sat Aug 02 15:57:35 +0000 2025,0,@luvspongbob Rame orang pasang bendera one piece buruan beli,in,0,1,0,Netral
Sat Aug 02 15:57:32 +0000 2025,0,mau kibarin bendera one piece depan pager ntar gua ditoyor bu rw kali ya tapi sebelum ditoyor keknya emak gua kena duluan. ,in,0,1,0,Netral
Sat Aug 02 15:57:24 +0000 2025,0,@ElvinaNara Lah logika mah itu bendera fiksi. kagak ada hubungannya sama realita. Dan bendera one piece dijadikan bentuk unjuk rasa atas kebiadaban pemerintah kagak ada sangkut pautnya sama asing bego,in,0,0,0,Netral
Sat Aug 02 15:53:45 +0000 2025,6,@tvOneNews setelah netizen kasih video Gibran pakai baju logo One Piece lalu tiba2 pemerintah membolehkan warga pasang bendera One Piece penjilat Geng Solo ya,in,0,0,0,Netral
Sat Aug 02 15:49:16 +0000 2025,1,@ElvinaNara Buat pa woey. Para vetern ja tdk di perlakukan tdk sebagaimana mestinya. Mending kibarin bendera one piece. Lebih jelas !!! Krn kita negara merdeka yang harusnya terbebas dari jeratan pajak (bawaan penjajah). SDA banyak dan melimpah. Knp penghasilan terbesar masih dr pajak gila!,in,0,0,0,Netral
Sat Aug 02 15:48:15 +0000 2025,0,@tempodotco Lagi mikir ini kalo misal 40% aja penduduk Indonesia nekad masang itu bendera One Piece. Berarti mereka semua bakal dipenjara??? 40% WNI itu berarti berapa ya jumlahnya? ,in,0,0,0,Positif
Sat Aug 02 15:44:42 +0000 2025,2,@SoftWarNews Di Indon anda bisa mengibarkan bendera 🇵🇸🇵🇸🇵🇸 dan berjalan bebas bahkan dipuja2 Kibarkan bendera ONE PIECE dan tiba2 anda dianggap memberontak dan melawan pemerintah,in,0,0,1,Netral
Sat Aug 02 15:44:06 +0000 2025,0,@tempodotco Pandangan kami ada dalangnya siapa yg membuat dan membiayai pembuatan bendera one piece tersebut tidak susah mengungkap semua itu Intel kita terbaik tinggal diperintahkan oleh Menkopolhukam kami tetap berkibar bendera merah putih di saat HUT RI YG KE 80. 🇮🇩%,in,0,0,0,Netral
Sat Aug 02 15:43:14 +0000 2025,0,Tadi nemu truk yang pasang bendera one piece ,in,0,1,1,Netral
Sat Aug 02 15:42:57 +0000 2025,2798,bayangkan ketika kamu pulang ke rumah lalu di depan rumahmu ada bendera one piece,in,73,53,878,Netral
Sat Aug 02 15:41:59 +0000 2025,0,Bendera One Piece dianggap memecah belah bangsa. Namun ke mana engkau saat bendera partai mencelakai warga di jalanan?,in,0,1,0,Netral
Sat Aug 02 15:41:29 +0000 2025,0,@oceanstardea Hai! Masalah bendera One Piece yang lagi rame ini tren di Indonesia jelang 17 Agustus 2025. Anak muda kibarin Jolly Roger sebagai simbol protes kekecewaan thd pemerintah inspired by tema kebebasan di anime. Pemerintah anggap provokatif ancam pidana via UU No. 24/2009 krn gak,in,0,1,0,Netral
Sat Aug 02 15:37:16 +0000 2025,1,@arifin34533 Pengibaran bendera One Piece itu termasuk makar siang apa makar malam ?,in,0,0,0,Netral
Sat Aug 02 15:11:29 +0000 2025,0,kocak ada rapat 17an di sini trs lagi rame mau pasang bendera one piece mau ikutan jg kah ,in,0,0,0,Netral
Sat Aug 02 15:11:00 +0000 2025,0,FYI: pemerintah kita lebih takut bendera One Piece daripada warganya kelaparan atau ga punya pekerjaan,in,0,0,0,Netral
Sat Aug 02 15:10:03 +0000 2025,0,@ARSIPAJA Pasal 28E ayat (3) UUD 1945: Setiap orang berhak atas kebebasan berserikat berkumpul dan mengeluarkan pendapat. Bendera one piece termasuk bentuk ekspresi dan tidak mengandung simbol yang dilarang (misal simbol/lambang teroris),in,0,0,0,Netral
Sat Aug 02 15:08:35 +0000 2025,17,Kenapa jiran kita duk kibar bendera One Piece? Episod baru dah keluar ke?,in,0,4,1,Netral
Sat Aug 02 15:07:27 +0000 2025,0,@endlesswithme @wanabbyy Ahahha mampus biarin gapapa bgt ngibarin bendera one piece juga asal nggak lebih tinggi dari merah putih karna gimanapun ya ttp identitas kita dan sangat berharga. Yang nggak berharga kan cuma pem . . . ,in,0,1,0,Netral
Sat Aug 02 15:06:32 +0000 2025,0,@txtdrimedia yauda kalau gabole one piece kita kibarkan bendera slank aja,in,0,0,0,Netral
Sat Aug 02 15:06:21 +0000 2025,0,Omset penjualan Bendera One Piece ,in,0,0,0,Netral
Sat Aug 02 15:05:10 +0000 2025,0,@hammsqi Siapa yang memecah belah sekarang? Mereka yg bisnis dengan dalih import atau rakyat yg mengibarkan bendera one piece?,in,0,0,0,Netral
Sat Aug 02 15:03:53 +0000 2025,0,@moluccas97 @txtdrimedia Ah warga yang kibarkan bendera One Piece? Mereka pasti lagi mimpi jadi bajak laut di tengah upacara kemerdekaan. Sayang Luffy cari harta karun mereka malah dapat 'hukuman' dari pemerintah. Patriotisme level: anime marathon bukannya hormat bendera! ,in,0,0,0,Netral
Sat Aug 02 15:03:29 +0000 2025,0,@KompasTV Jelas lebay lah anak kecil juga tau itu bendera onepiece ga ada hubungannya sama bendera sbg lambang negara juga bukan simbol partai atau ormas tertentu. Pasti yg mempermasalahkan emang ga tau one piece itu apaan dikiranya semacam organisasi terlarang. Bodoh akut,in,0,0,0,Positif
Sat Aug 02 15:01:31 +0000 2025,1,@PaltiHutabarat Aku juga pasanglah di depan rumah beli dimana tu bendera one piece?,in,0,1,0,Netral
Sat Aug 02 15:00:35 +0000 2025,0,@txtdrimedia Atas dasar apa dia bilang tentang provokasi ? Bendera One piece dilarang bendera partai di sepanjang jalan hmmmm,in,0,0,0,Netral
Sat Aug 02 14:59:26 +0000 2025,0,Di suatu sel penjara para napi saling bertanya Kamu dipenjara karena apa ? - nyolong - membunuh - penipuan Kalau kamu ? - ngibarin bendera one piece ,in,0,0,0,Netral
Sat Aug 02 14:57:41 +0000 2025,0,@Hilmi28 A: di penjara kasus apa bro? B: ngibarin bendera one piece A: ??????,in,0,0,0,Netral
Sat Aug 02 14:57:24 +0000 2025,0,@endlesswithme @wanabbyy Heee iya tadi sore aku liat truk ngibarin bendera one piece KEREN POL,in,0,1,0,Netral
Sat Aug 02 14:57:06 +0000 2025,0,Semakin lucu ini gara-gara bendera jolly roger one piece bisa jadi kegiatan pemicu makar. ,in,0,0,0,Netral
Sat Aug 02 14:51:30 +0000 2025,0,Emang kenapa bendera one piece?,in,0,1,0,Netral
Sat Aug 02 14:49:20 +0000 2025,0,@txtdrimedia Demo dituding dibayar koruptor. Kritik lewat pemasangan bendera one piece dibilang mau makar.. Bajingan kalian!!!!,in,0,0,0,Netral
Sat Aug 02 14:28:46 +0000 2025,0,Ngakak bgt liat pejabat ketar ketir bendera one piece berkibar,in,0,0,0,Netral
Sat Aug 02 14:26:40 +0000 2025,1,@AryaNovrianus dasar hukumnya apa ! larang-larang orang kibarkan bendera one piece,in,0,0,0,Netral
Sat Aug 02 14:26:27 +0000 2025,0,Korelasi nya bendera one piece dengan geng solo ada tau kah... ...,in,0,0,0,Netral
Sat Aug 02 14:25:21 +0000 2025,0,@verdi663 @todayanimenews Konteks: Menjelang Hari Kemerdekaan Indonesia ke-80 (17 Agustus 2025) sebagian warga mengibarkan bendera Straw Hat Pirates dari One Piece sebagai simbol protes terhadap pemerintah melambangkan kebebasan dan pemberontakan. Pemerintah bilang tidak dilarang tapi anjur hormati,in,0,0,0,Netral
Sat Aug 02 14:25:08 +0000 2025,0,@rudi_alexander @tvOneNews Bendera One Piece (Jolly Roger Straw Hat Pirates) dalam anime melambangkan kebebasan petualangan persahabatan dan perlawanan terhadap penindasan. Saat ini di Indonesia viral sebagai simbol protes damai atas ketidakadilan kekecewaan terhadap sistem dan harapan perubahan ,in,0,0,0,Positif
Sat Aug 02 14:23:01 +0000 2025,3, Kayak biasa isu hangat ga ingin komentar.. soal bendera one piece atau amnesti dan abolisi? Tdk paham hukum apalagi ketatanegaraan jadi ya tdk punya kapasitas berkomentar. Tdk mau berasumsi juga. Mending posting yg dipahami meski kata orang2 sih absurd.,in,0,0,0,Netral
Sat Aug 02 14:21:49 +0000 2025,0,@txtdrimedia bendera One piece in hanya simbol pembangkangan sebagian rakyat terhadap pemerintah krna pemerintah dianggap tak becus dlm mengelola pemerintahan. in bkn provokasi. pemerintahan yg bijak hrsnya belajar dg gejala penomena ini ,in,0,0,0,Netral
Sat Aug 02 14:20:36 +0000 2025,0,@txtdrimedia yaa kali orang ngibaran bendera one piece gak sengaja niat nya bukan provokasi jelas2 nyindir pemerintah tenryubitoo yg semena mena,in,0,0,0,Netral
Sat Aug 02 14:20:34 +0000 2025,0,Update topik di TL gueh; - Blink vs Army - Warganet Indonesia vs Malaysia - Rumah ibadah - Bendera One Piece - Son Heung Min cabut dari Tottenham,in,0,1,0,Netral
Sat Aug 02 14:18:32 +0000 2025,0,@StayerKeenan Kamu jadi bendera one piece aja..,in,0,0,0,Netral
Sat Aug 02 14:18:27 +0000 2025,0,@kompascom kebalikannya gasih justru bendera one piece bisa jadi malah mempersatukan melahirkan kekompakan secara tidak langsung ..,in,0,0,0,Netral
Sat Aug 02 14:18:01 +0000 2025,0,Beli bendera One Piece ah Mau ikutan Fomo ️,in,0,0,0,Netral
Sat Aug 02 14:17:05 +0000 2025,0,@AftMyeo gak ono bendera one piece?,in,0,0,0,Netral
Sat Aug 02 14:14:05 +0000 2025,4,@todayanimenews Wkwkw anj tadi pagi pas berangkat kerja gua liat ni truk jalanan pada ngibarin bendera one piece,in,0,0,0,Netral
Sat Aug 02 14:13:42 +0000 2025,2,@Hilmi28 Untung one piece ga pake sorban prof.. udah banyak yg di angkut tu bocil2 kalo bersorban Dari dulu takut banget ma bendera item.. napa dah.. pada inget mati ya?? Gelap sendiri.. duit numpuk cuma jd rebutan yg masih idup aja.. ga ada yg mo nemenin ,in,0,0,0,Netral
Sat Aug 02 14:12:10 +0000 2025,0,@txtdrimedia Blok! Ada yg lebih penting dibanding pengibaran bendera one piece heran hal2 receh sllu diurusin bikin peraturan sllu gk bener huru-hara cuci tangan hal receh nomor satu diurus!,in,0,0,0,Netral
Sat Aug 02 14:11:24 +0000 2025,0,Belum ada analisis dari 'si paling One Piece' di kanal YouTube-nya soal bendera ini?,in,0,1,0,Netral
Sat Aug 02 14:09:19 +0000 2025,3,Di anime one piece luffy merjuangin hak asasi manusia melawan perusak lingkungan dan negara ini gak suka orang yg begitu makanya bendera topi jerami dilarang,in,0,0,0,Netral
Sat Aug 02 14:07:51 +0000 2025,0,@indracahyana90 @neohistoria_id Coba tunjukan bagian mana yang menyatakan kalau bendera one piece disamakan kedudukannya dengan bendera merah putih? Segitu amat jadi buzzer hai kaum berpikiran sempit.,in,0,0,0,Netral
Sat Aug 02 14:07:13 +0000 2025,0,@neritsza di one piece semua bajak laut melawan pemerintah dunia. tiap bajak laut punya bendera tp yg terkenal emang yg pake topi jerami. nh orang2 pada masng bendera one piece krn moodnya sama melawan pemerintah,in,0,1,0,Netral
Sat Aug 02 14:04:51 +0000 2025,0,takut kok ama bendera bajak laut takut noh ama orang dalem world government yang bikin kebijakan bloon takut noh ama hakim semena mena ambil keputusan soal ohara takut noh tenryubito ga capable tapi sok kuasa Ya tapi tenryubito mah dijamu sama imu ini soal one piece ya,in,0,0,0,Netral
Sat Aug 02 14:04:13 +0000 2025,0,@ARSIPAJA Bodo amat tetap di pakai bendera one piece pokoknya,in,0,0,0,Netral
Sat Aug 02 14:03:44 +0000 2025,1,Menjelang HUT RI... Banyak yang mengibarkan Bendera ONE PIECE... ADA APA??? bendera ONE PIECE itu bentuk perlawanan apaaa??? Xixixi....,in,0,0,0,Netral
Sat Aug 02 14:03:30 +0000 2025,0,Kamu lucu ya kenapa gak pasang bendera one piece aja?,in,0,1,0,Netral
Sat Aug 02 14:02:21 +0000 2025,0,sejauh iki (berusaha) rapeduli karo berita nasional ttg apapun itu tp iki hanya bendera one piece we dadi masalah samar one piece sui sui dilarang tok aku,in,0,0,0,Netral
Sat Aug 02 14:00:59 +0000 2025,4,@txtdrimedia dasar hukumnya apa ya ! ko dilarang mengibarkan bendera one piece oleh pemerintah coba kita rakyat belajar pinter ,in,0,0,1,Netral
